,ts_code,symbol,name,area,industry
2970,600491.SH,600491,龙元建设,浙江,建筑工程
2971,600493.SH,600493,凤竹纺织,福建,纺织
2972,600495.SH,600495,晋西车轴,山西,运输设备
2973,600496.SH,600496,精工钢构,安徽,钢加工
2974,600497.SH,600497,驰宏锌锗,云南,铅锌
2975,600498.SH,600498,烽火通信,湖北,通信设备
2976,600499.SH,600499,科达制造,广东,专用机械
2977,600500.SH,600500,中化国际,上海,塑料
2978,600501.SH,600501,航天晨光,江苏,汽车配件
2979,600502.SH,600502,安徽建工,安徽,建筑工程
2980,600503.SH,600503,华丽家族,上海,区域地产
2981,600505.SH,600505,西昌电力,四川,水力发电
2982,600506.SH,600506,*ST香梨,新疆,种植业
2983,600507.SH,600507,方大特钢,江西,特种钢
2984,600508.SH,600508,上海能源,上海,煤炭开采
2985,600509.SH,600509,天富能源,新疆,火力发电
2986,600510.SH,600510,黑牡丹,江苏,全国地产
2987,600511.SH,600511,国药股份,北京,医药商业
2988,600512.SH,600512,腾达建设,浙江,建筑工程
2989,600513.SH,600513,联环药业,江苏,化学制药
2990,600515.SH,600515,*ST基础,海南,全国地产
2991,600516.SH,600516,方大炭素,甘肃,矿物制品
2992,600517.SH,600517,国网英大,上海,多元金融
2993,600518.SH,600518,*ST康美,广东,中成药
2994,600519.SH,600519,贵州茅台,贵州,白酒
2995,600520.SH,600520,文一科技,安徽,机械基件
2996,600521.SH,600521,华海药业,浙江,化学制药
2997,600522.SH,600522,中天科技,江苏,通信设备
2998,600523.SH,600523,贵航股份,贵州,汽车配件
2999,600525.SH,600525,长园集团,深圳,电气设备
3000,600526.SH,600526,菲达环保,浙江,环境保护
3001,600527.SH,600527,江南高纤,江苏,化纤
3002,600528.SH,600528,中铁工业,北京,运输设备
3003,600529.SH,600529,山东药玻,山东,医疗保健
3004,600530.SH,600530,交大昂立,上海,医疗保健
3005,600531.SH,600531,豫光金铅,河南,铅锌
3006,600532.SH,600532,未来股份,上海,医疗保健
3007,600533.SH,600533,栖霞建设,江苏,区域地产
3008,600535.SH,600535,天士力,天津,中成药
3009,600536.SH,600536,中国软件,北京,软件服务
3010,600537.SH,600537,亿晶光电,浙江,电气设备
3011,600538.SH,600538,国发股份,广西,医药商业
3012,600539.SH,600539,狮头股份,山西,互联网
3013,600540.SH,600540,新赛股份,新疆,种植业
3014,600543.SH,600543,莫高股份,甘肃,红黄酒
3015,600545.SH,600545,卓郎智能,新疆,纺织机械
3016,600546.SH,600546,山煤国际,山西,煤炭开采
3017,600547.SH,600547,山东黄金,山东,黄金
3018,600548.SH,600548,深高速,深圳,路桥
3019,600549.SH,600549,厦门钨业,福建,小金属
3020,600550.SH,600550,保变电气,河北,电气设备
3021,600551.SH,600551,时代出版,安徽,出版业
3022,600552.SH,600552,凯盛科技,安徽,玻璃
3023,600555.SH,600555,*ST海创,海南,旅游服务
3024,600556.SH,600556,天下秀,广西,互联网
3025,600557.SH,600557,康缘药业,江苏,中成药
3026,600558.SH,600558,大西洋,四川,钢加工
3027,600559.SH,600559,老白干酒,河北,白酒
3028,600560.SH,600560,金自天正,北京,电气设备
3029,600561.SH,600561,江西长运,江西,公共交通
3030,600562.SH,600562,国睿科技,江苏,通信设备
3031,600563.SH,600563,法拉电子,福建,元器件
3032,600565.SH,600565,迪马股份,重庆,全国地产
3033,600566.SH,600566,济川药业,湖北,中成药
3034,600567.SH,600567,山鹰国际,安徽,造纸
3035,600568.SH,600568,ST中珠,湖北,区域地产
3036,600569.SH,600569,安阳钢铁,河南,普钢
3037,600570.SH,600570,恒生电子,浙江,软件服务
3038,600571.SH,600571,信雅达,浙江,软件服务
3039,600572.SH,600572,康恩贝,浙江,中成药
3040,600573.SH,600573,惠泉啤酒,福建,啤酒
3041,600575.SH,600575,淮河能源,安徽,铁路
3042,600576.SH,600576,祥源文化,浙江,影视音像
3043,600577.SH,600577,精达股份,安徽,电气设备
3044,600578.SH,600578,京能电力,北京,火力发电
3045,600579.SH,600579,克劳斯,山东,化工机械
3046,600580.SH,600580,卧龙电驱,浙江,电气设备
3047,600581.SH,600581,八一钢铁,新疆,普钢
3048,600582.SH,600582,天地科技,北京,工程机械
3049,600583.SH,600583,海油工程,天津,石油开采
3050,600584.SH,600584,长电科技,江苏,半导体
3051,600585.SH,600585,海螺水泥,安徽,水泥
3052,600586.SH,600586,金晶科技,山东,玻璃
3053,600587.SH,600587,新华医疗,山东,医疗保健
3054,600588.SH,600588,用友网络,北京,软件服务
3055,600589.SH,600589,ST榕泰,广东,塑料
3056,600590.SH,600590,泰豪科技,江西,电气设备
3057,600592.SH,600592,龙溪股份,福建,机械基件
3058,600593.SH,600593,*ST圣亚,辽宁,旅游服务
3059,600594.SH,600594,益佰制药,贵州,中成药
3060,600595.SH,600595,ST中孚,河南,铝
3061,600596.SH,600596,新安股份,浙江,化工原料
3062,600597.SH,600597,光明乳业,上海,乳制品
3063,600598.SH,600598,北大荒,黑龙江,种植业
3064,600599.SH,600599,ST熊猫,湖南,多元金融
3065,600600.SH,600600,青岛啤酒,山东,啤酒
3066,600601.SH,600601,ST方科,上海,IT设备
3067,600602.SH,600602,云赛智联,上海,软件服务
3068,600603.SH,600603,广汇物流,四川,仓储物流
3069,600604.SH,600604,市北高新,上海,园区开发
3070,600605.SH,600605,汇通能源,上海,房产服务
3071,600606.SH,600606,绿地控股,上海,建筑工程
3072,600608.SH,600608,ST沪科,上海,商贸代理
3073,600609.SH,600609,金杯汽车,辽宁,汽车配件
3074,600610.SH,600610,中毅达,上海,化工原料
3075,600611.SH,600611,大众交通,上海,公共交通
3076,600612.SH,600612,老凤祥,上海,服饰
3077,600613.SH,600613,神奇制药,上海,中成药
3078,600615.SH,600615,*ST丰华,上海,小金属
3079,600616.SH,600616,金枫酒业,上海,红黄酒
3080,600617.SH,600617,国新能源,山西,供气供热
3081,600618.SH,600618,氯碱化工,上海,化工原料
3082,600619.SH,600619,海立股份,上海,家用电器
3083,600620.SH,600620,天宸股份,上海,综合类
3084,600621.SH,600621,华鑫股份,上海,证券
3085,600622.SH,600622,光大嘉宝,上海,区域地产
3086,600623.SH,600623,华谊集团,上海,化工原料
3087,600624.SH,600624,复旦复华,上海,化学制药
3088,600626.SH,600626,申达股份,上海,汽车配件
3089,600628.SH,600628,新世界,上海,百货
3090,600629.SH,600629,华建集团,上海,建筑工程
3091,600630.SH,600630,龙头股份,上海,纺织
3092,600633.SH,600633,浙数文化,浙江,互联网
3093,600635.SH,600635,大众公用,上海,供气供热
3094,600636.SH,600636,国新文化,上海,文教休闲
3095,600637.SH,600637,东方明珠,上海,影视音像
3096,600638.SH,600638,新黄浦,上海,区域地产
3097,600639.SH,600639,浦东金桥,上海,园区开发
3098,600640.SH,600640,新国脉,上海,影视音像
3099,600641.SH,600641,万业企业,上海,区域地产
3100,600642.SH,600642,申能股份,上海,火力发电
3101,600643.SH,600643,爱建集团,上海,多元金融
3102,600644.SH,600644,乐山电力,四川,水力发电
3103,600645.SH,600645,中源协和,天津,医疗保健
3104,600647.SH,600647,同达创业,上海,综合类
3105,600648.SH,600648,外高桥,上海,园区开发
3106,600649.SH,600649,城投控股,上海,区域地产
3107,600650.SH,600650,锦江在线,上海,公共交通
3108,600651.SH,600651,飞乐音响,上海,电器仪表
3109,600652.SH,600652,*ST游久,上海,互联网
3110,600653.SH,600653,申华控股,辽宁,汽车服务
3111,600654.SH,600654,ST中安,上海,软件服务
3112,600655.SH,600655,豫园股份,上海,百货
3113,600657.SH,600657,信达地产,北京,全国地产
3114,600658.SH,600658,电子城,北京,园区开发
3115,600660.SH,600660,福耀玻璃,福建,汽车配件
3116,600661.SH,600661,昂立教育,上海,文教休闲
3117,600662.SH,600662,外服控股,上海,公共交通
3118,600663.SH,600663,陆家嘴,上海,园区开发
3119,600664.SH,600664,哈药股份,黑龙江,化学制药
3120,600665.SH,600665,天地源,陕西,全国地产
3121,600666.SH,600666,ST瑞德,黑龙江,元器件
3122,600667.SH,600667,太极实业,江苏,半导体
3123,600668.SH,600668,尖峰集团,浙江,水泥
3124,600671.SH,600671,ST目药,浙江,中成药
3125,600673.SH,600673,东阳光,广东,铝
3126,600674.SH,600674,川投能源,四川,水力发电
3127,600675.SH,600675,中华企业,上海,区域地产
3128,600676.SH,600676,交运股份,上海,汽车配件
3129,600678.SH,600678,四川金顶,四川,水泥
3130,600679.SH,600679,上海凤凰,上海,文教休闲
3131,600681.SH,600681,百川能源,湖北,供气供热
3132,600682.SH,600682,南京新百,江苏,百货
3133,600683.SH,600683,京投发展,浙江,区域地产
3134,600684.SH,600684,珠江股份,广东,全国地产
3135,600685.SH,600685,中船防务,广东,船舶
3136,600686.SH,600686,金龙汽车,福建,汽车整车
3137,600688.SH,600688,上海石化,上海,石油加工
3138,600689.SH,600689,上海三毛,上海,纺织
3139,600690.SH,600690,海尔智家,山东,家用电器
3140,600691.SH,600691,阳煤化工,山西,农药化肥
3141,600692.SH,600692,亚通股份,上海,房产服务
3142,600693.SH,600693,东百集团,福建,百货
3143,600694.SH,600694,大商股份,辽宁,百货
3144,600695.SH,600695,*ST绿庭,上海,多元金融
3145,600696.SH,600696,岩石股份,上海,白酒
3146,600697.SH,600697,欧亚集团,吉林,百货
3147,600698.SH,600698,湖南天雁,湖南,汽车配件
3148,600699.SH,600699,均胜电子,浙江,汽车配件
3149,600702.SH,600702,舍得酒业,四川,白酒
3150,600703.SH,600703,三安光电,湖北,半导体
3151,600704.SH,600704,物产中大,浙江,商贸代理
3152,600705.SH,600705,中航产融,黑龙江,多元金融
3153,600706.SH,600706,曲江文旅,陕西,旅游服务
3154,600707.SH,600707,彩虹股份,陕西,元器件
3155,600708.SH,600708,光明地产,上海,全国地产
3156,600710.SH,600710,苏美达,江苏,商贸代理
3157,600711.SH,600711,盛屯矿业,福建,小金属
3158,600712.SH,600712,南宁百货,广西,百货
3159,600713.SH,600713,南京医药,江苏,医药商业
3160,600714.SH,600714,金瑞矿业,青海,化工原料
3161,600715.SH,600715,文投控股,辽宁,影视音像
3162,600716.SH,600716,凤凰股份,江苏,区域地产
3163,600717.SH,600717,天津港,天津,港口
3164,600718.SH,600718,东软集团,辽宁,软件服务
3165,600719.SH,600719,大连热电,辽宁,供气供热
3166,600720.SH,600720,祁连山,甘肃,水泥
3167,600721.SH,600721,*ST百花,新疆,生物制药
3168,600722.SH,600722,金牛化工,河北,化工原料
3169,600724.SH,600724,宁波富达,浙江,水泥
3170,600725.SH,600725,云维股份,云南,焦炭加工
3171,600726.SH,600726,华电能源,黑龙江,火力发电
3172,600727.SH,600727,鲁北化工,山东,化工原料
3173,600728.SH,600728,佳都科技,广东,软件服务
3174,600729.SH,600729,重庆百货,重庆,百货
3175,600730.SH,600730,中国高科,北京,综合类
3176,600731.SH,600731,湖南海利,湖南,农药化肥
3177,600732.SH,600732,爱旭股份,上海,电气设备
3178,600733.SH,600733,北汽蓝谷,北京,汽车整车
3179,600734.SH,600734,*ST实达,福建,IT设备
3180,600735.SH,600735,新华锦,山东,商贸代理
3181,600736.SH,600736,苏州高新,江苏,园区开发
3182,600737.SH,600737,中粮糖业,新疆,食品
3183,600738.SH,600738,丽尚国潮,甘肃,百货
3184,600739.SH,600739,辽宁成大,辽宁,商贸代理
3185,600740.SH,600740,山西焦化,山西,焦炭加工
3186,600741.SH,600741,华域汽车,上海,汽车配件
3187,600742.SH,600742,一汽富维,吉林,汽车配件
3188,600743.SH,600743,华远地产,北京,区域地产
3189,600744.SH,600744,华银电力,湖南,火力发电
3190,600745.SH,600745,闻泰科技,湖北,通信设备
3191,600746.SH,600746,江苏索普,江苏,化工原料
3192,600748.SH,600748,上实发展,上海,全国地产
3193,600749.SH,600749,西藏旅游,西藏,旅游景点
3194,600750.SH,600750,江中药业,江西,中成药
3195,600751.SH,600751,海航科技,天津,商贸代理
3196,600753.SH,600753,东方银星,福建,商贸代理
3197,600754.SH,600754,锦江酒店,上海,酒店餐饮
3198,600755.SH,600755,厦门国贸,福建,商贸代理
3199,600756.SH,600756,浪潮软件,山东,软件服务
3200,600757.SH,600757,长江传媒,湖北,出版业
3201,600758.SH,600758,辽宁能源,辽宁,煤炭开采
3202,600759.SH,600759,洲际油气,海南,石油开采
3203,600760.SH,600760,中航沈飞,山东,航空
3204,600761.SH,600761,安徽合力,安徽,工程机械
3205,600763.SH,600763,通策医疗,浙江,医疗保健
3206,600764.SH,600764,中国海防,北京,通信设备
3207,600765.SH,600765,中航重机,贵州,航空
3208,600766.SH,600766,*ST园城,山东,黄金
3209,600767.SH,600767,运盛医疗,四川,医疗保健
3210,600768.SH,600768,宁波富邦,浙江,铝
3211,600769.SH,600769,祥龙电业,湖北,建筑工程
3212,600770.SH,600770,综艺股份,江苏,综合类
3213,600771.SH,600771,广誉远,山西,中成药
3214,600773.SH,600773,西藏城投,西藏,区域地产
3215,600774.SH,600774,汉商集团,湖北,百货
3216,600775.SH,600775,南京熊猫,江苏,通信设备
3217,600776.SH,600776,东方通信,浙江,通信设备
3218,600777.SH,600777,新潮能源,山东,石油开采
3219,600778.SH,600778,友好集团,新疆,百货
3220,600779.SH,600779,水井坊,四川,白酒
3221,600780.SH,600780,通宝能源,山西,火力发电
3222,600781.SH,600781,ST辅仁,河南,中成药
3223,600782.SH,600782,新钢股份,江西,普钢
3224,600783.SH,600783,鲁信创投,山东,多元金融
3225,600784.SH,600784,鲁银投资,山东,综合类
3226,600785.SH,600785,新华百货,宁夏,百货
3227,600787.SH,600787,中储股份,天津,仓储物流
3228,600789.SH,600789,鲁抗医药,山东,化学制药
3229,600790.SH,600790,轻纺城,浙江,商品城
3230,600791.SH,600791,京能置业,北京,全国地产
3231,600792.SH,600792,云煤能源,云南,焦炭加工
3232,600793.SH,600793,宜宾纸业,四川,造纸
3233,600794.SH,600794,保税科技,江苏,仓储物流
3234,600795.SH,600795,国电电力,辽宁,火力发电
3235,600796.SH,600796,钱江生化,浙江,农药化肥
3236,600797.SH,600797,浙大网新,浙江,软件服务
3237,600798.SH,600798,宁波海运,浙江,水运
3238,600800.SH,600800,渤海化学,天津,化工原料
3239,600801.SH,600801,华新水泥,湖北,水泥
3240,600802.SH,600802,福建水泥,福建,水泥
3241,600803.SH,600803,新奥股份,河北,供气供热
3242,600804.SH,600804,鹏博士,四川,电信运营
3243,600805.SH,600805,悦达投资,江苏,综合类
3244,600807.SH,600807,济南高新,山东,区域地产
3245,600808.SH,600808,马钢股份,安徽,普钢
3246,600809.SH,600809,山西汾酒,山西,白酒
3247,600810.SH,600810,神马股份,河南,化纤
3248,600811.SH,600811,东方集团,黑龙江,农业综合
3249,600812.SH,600812,华北制药,河北,化学制药
3250,600814.SH,600814,杭州解百,浙江,百货
3251,600815.SH,600815,厦工股份,福建,工程机械
3252,600816.SH,600816,ST安信,上海,多元金融
3253,600817.SH,600817,宇通重工,河南,专用机械
3254,600818.SH,600818,中路股份,上海,文教休闲
3255,600819.SH,600819,耀皮玻璃,上海,玻璃
3256,600820.SH,600820,隧道股份,上海,建筑工程
3257,600821.SH,600821,金开新能,天津,新型电力
3258,600822.SH,600822,上海物贸,上海,商贸代理
3259,600823.SH,600823,世茂股份,上海,全国地产
3260,600824.SH,600824,益民集团,上海,百货
3261,600825.SH,600825,新华传媒,上海,出版业
3262,600826.SH,600826,兰生股份,上海,商贸代理
3263,600827.SH,600827,百联股份,上海,超市连锁
3264,600828.SH,600828,茂业商业,四川,百货
3265,600829.SH,600829,人民同泰,黑龙江,医药商业
3266,600830.SH,600830,香溢融通,浙江,多元金融
3267,600831.SH,600831,广电网络,陕西,影视音像
3268,600833.SH,600833,第一医药,上海,医药商业
3269,600834.SH,600834,申通地铁,上海,公共交通
3270,600835.SH,600835,上海机电,上海,运输设备
3271,600836.SH,600836,上海易连,上海,广告包装
3272,600837.SH,600837,海通证券,上海,证券
3273,600838.SH,600838,上海九百,上海,百货
3274,600839.SH,600839,四川长虹,四川,家用电器
3275,600841.SH,600841,上柴股份,上海,机械基件
3276,600843.SH,600843,上工申贝,上海,纺织机械
3277,600844.SH,600844,丹化科技,江苏,化工原料
3278,600845.SH,600845,宝信软件,上海,软件服务
3279,600846.SH,600846,同济科技,上海,建筑工程
3280,600847.SH,600847,万里股份,重庆,电气设备
3281,600848.SH,600848,上海临港,上海,园区开发
3282,600850.SH,600850,电科数字,上海,软件服务
3283,600851.SH,600851,海欣股份,上海,化学制药
3284,600853.SH,600853,龙建股份,黑龙江,建筑工程
3285,600854.SH,600854,春兰股份,江苏,家用电器
3286,600855.SH,600855,航天长峰,北京,专用机械
3287,600856.SH,600856,*ST中天,北京,供气供热
3288,600857.SH,600857,宁波中百,浙江,百货
3289,600858.SH,600858,银座股份,山东,百货
3290,600859.SH,600859,王府井,北京,百货
3291,600860.SH,600860,京城股份,北京,专用机械
3292,600861.SH,600861,北京城乡,北京,百货
3293,600862.SH,600862,中航高科,江苏,航空
3294,600863.SH,600863,内蒙华电,内蒙,火力发电
3295,600864.SH,600864,哈投股份,黑龙江,证券
3296,600865.SH,600865,百大集团,浙江,百货
3297,600866.SH,600866,星湖科技,广东,食品
